dataset_id,method_id,cell_type,evidence_type,evidence_gsm,assay,status,aligned_spots,spearman_r,constant_map_or_score,minimum_marker_features,present_marker_count,missing_marker_count,present_markers,missing_markers,evidence_class
gse205055_shapemix_mouse_brain_p22_20um_100barcodes_rep2_v1,nnls,Vascular/stromal,epigenome_reference_marker_accessibility,GSM6704980,h3k4me3,available,10000,-0.0016599393591326423,False,2,24,0,chr7:110953000-110953500;chr3:146158000-146158500;chr13:60848500-60849000;chr1:181860500-181861000;chr17:13683500-13684000;chr2:132006500-132007000;chr7:45103500-45104000;chr10:97482000-97482500;chr17:73035000-73035500;chr11:3147500-3148000;chr9:32613000-32613500;chr13:31806500-31807000;chr7:102338000-102338500;chr2:167713000-167713500;chr16:55949000-55949500;chr5:105110000-105110500;chr16:13354000-13354500;chr17:47833000-47833500;chr10:75591500-75592000;chr11:75168000-75168500;chr2:164866500-164867000;chr10:37616000-37616500;chr6:37617500-37618000;chr7:28382000-28382500,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Mesenchymal,rna_marker_score,GSM6799937,rna,available,2187,0.44928635562586455,False,2,4,0,Col1a1;Col1a2;Dcn;Pdgfra,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Mesenchymal,rna_marker_score,GSM6799937,rna,available,2187,0.4573639089910959,False,2,4,0,Col1a1;Col1a2;Dcn;Pdgfra,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Mesenchymal,rna_marker_score,GSM6799937,rna,available,2187,0.14441315556184833,False,2,4,0,Col1a1;Col1a2;Dcn;Pdgfra,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Chondro-osteogenic,rna_marker_score,GSM6799937,rna,available,2187,0.08886629781740027,False,2,4,0,Sox9;Col2a1;Acan;Runx2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Chondro-osteogenic,rna_marker_score,GSM6799937,rna,available,2187,0.08883925568322816,False,2,4,0,Sox9;Col2a1;Acan;Runx2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Chondro-osteogenic,rna_marker_score,GSM6799937,rna,available,2187,0.1474632338866183,False,2,4,0,Sox9;Col2a1;Acan;Runx2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Muscle,rna_marker_score,GSM6799937,rna,available,2187,0.1994709793477822,False,2,4,0,Myod1;Myog;Des;Acta1,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Muscle,rna_marker_score,GSM6799937,rna,available,2187,0.19901620163973163,False,2,4,0,Myod1;Myog;Des;Acta1,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Muscle,rna_marker_score,GSM6799937,rna,available,2187,0.19916928728004626,False,2,4,0,Myod1;Myog;Des;Acta1,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Endothelial,rna_marker_score,GSM6799937,rna,available,2187,-0.02675243176197115,False,2,4,0,Pecam1;Kdr;Cdh5;Emcn,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Endothelial,rna_marker_score,GSM6799937,rna,available,2187,-0.031059205568559213,False,2,4,0,Pecam1;Kdr;Cdh5;Emcn,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Endothelial,rna_marker_score,GSM6799937,rna,available,2187,0.03179004579044275,False,2,4,0,Pecam1;Kdr;Cdh5;Emcn,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Epithelial,rna_marker_score,GSM6799937,rna,available,2187,0.07931555963632289,False,2,4,0,Epcam;Krt8;Krt18;Krt19,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Epithelial,rna_marker_score,GSM6799937,rna,available,2187,0.07857334578600654,False,2,4,0,Epcam;Krt8;Krt18;Krt19,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Epithelial,rna_marker_score,GSM6799937,rna,available,2187,0.09367010073365427,False,2,4,0,Epcam;Krt8;Krt18;Krt19,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Hepatocyte,rna_marker_score,GSM6799937,rna,available,2187,-0.15322485891628837,False,2,3,1,Alb;Afp;Ttr,Hnf4a,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Hepatocyte,rna_marker_score,GSM6799937,rna,available,2187,-0.15393339387764082,False,2,3,1,Alb;Afp;Ttr,Hnf4a,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Hepatocyte,rna_marker_score,GSM6799937,rna,available,2187,0.00362138026228082,False,2,3,1,Alb;Afp;Ttr,Hnf4a,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Erythroid,rna_marker_score,GSM6799937,rna,unavailable_insufficient_present_marker_features,0,,,2,1,3,Klf1,Hbb-bs;Hba-a1;Gata1,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Erythroid,rna_marker_score,GSM6799937,rna,unavailable_insufficient_present_marker_features,0,,,2,1,3,Klf1,Hbb-bs;Hba-a1;Gata1,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Erythroid,rna_marker_score,GSM6799937,rna,unavailable_insufficient_present_marker_features,0,,,2,1,3,Klf1,Hbb-bs;Hba-a1;Gata1,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Immune,rna_marker_score,GSM6799937,rna,available,2187,-0.01352464404960536,False,2,4,0,Ptprc;Lyz2;Aif1;Csf1r,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Immune,rna_marker_score,GSM6799937,rna,available,2187,0.00020861020739072216,False,2,4,0,Ptprc;Lyz2;Aif1;Csf1r,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Immune,rna_marker_score,GSM6799937,rna,available,2187,-0.003041130421071188,False,2,4,0,Ptprc;Lyz2;Aif1;Csf1r,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Neural progenitor/regional CNS,rna_marker_score,GSM6799937,rna,available,2187,0.2814095227222852,False,2,4,0,Sox2;Nes;Pax6;Fabp7,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Neural progenitor/regional CNS,rna_marker_score,GSM6799937,rna,available,2187,0.2726555285384201,False,2,4,0,Sox2;Nes;Pax6;Fabp7,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Neural progenitor/regional CNS,rna_marker_score,GSM6799937,rna,available,2187,0.2740865684109177,False,2,4,0,Sox2;Nes;Pax6;Fabp7,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Excitatory neuron,rna_marker_score,GSM6799937,rna,available,2187,0.2545466380629691,False,2,4,0,Slc17a6;Slc17a7;Tbr1;Neurod2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Excitatory neuron,rna_marker_score,GSM6799937,rna,available,2187,0.25700239003929404,False,2,4,0,Slc17a6;Slc17a7;Tbr1;Neurod2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Excitatory neuron,rna_marker_score,GSM6799937,rna,available,2187,0.12364411076301439,False,2,4,0,Slc17a6;Slc17a7;Tbr1;Neurod2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Inhibitory neuron,rna_marker_score,GSM6799937,rna,available,2187,0.2675721865654374,False,2,4,0,Gad1;Gad2;Dlx1;Dlx2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Inhibitory neuron,rna_marker_score,GSM6799937,rna,available,2187,0.2759675503474231,False,2,4,0,Gad1;Gad2;Dlx1;Dlx2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Inhibitory neuron,rna_marker_score,GSM6799937,rna,available,2187,0.2942916799185959,False,2,4,0,Gad1;Gad2;Dlx1;Dlx2,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Peripheral/sensory/motor neural,rna_marker_score,GSM6799937,rna,available,2187,0.13118292119016625,False,2,4,0,Sox10;Plp1;Phox2b;Isl1,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Peripheral/sensory/motor neural,rna_marker_score,GSM6799937,rna,available,2187,0.11740410761468771,False,2,4,0,Sox10;Plp1;Phox2b;Isl1,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Peripheral/sensory/motor neural,rna_marker_score,GSM6799937,rna,available,2187,0.20747785454436324,False,2,4,0,Sox10;Plp1;Phox2b;Isl1,,independent_orthogonal_validation
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Mesenchymal,atac_reference_marker_accessibility,,atac,available,2500,0.5118961747529442,False,2,25,0,chr1:162224802-162225302;chr1:162225471-162225971;chr11:94881950-94882450;chr14:24900624-24901124;chr1:162217331-162217831;chr10:76732681-76733181;chr17:25083392-25083892;chr2:32319592-32320092;chr9:58158398-58158898;chr16:26041502-26042002;chr9:106356288-106356788;chr15:77037571-77038071;chr4:126150149-126150649;chr11:99071697-99072197;chr16:4658623-4659123;chr9:107981589-107982089;chr12:33957337-33957837;chr2:32317212-32317712;chr18:69614286-69614786;chr7:142650122-142650622;chr18:61665363-61665863;chr17:83990377-83990877;chr6:30749319-30749819;chr11:94928747-94929247;chr9:32672033-32672533,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Mesenchymal,atac_reference_marker_accessibility,,atac,available,2500,0.48231356043177737,False,2,25,0,chr1:162224802-162225302;chr1:162225471-162225971;chr11:94881950-94882450;chr14:24900624-24901124;chr1:162217331-162217831;chr10:76732681-76733181;chr17:25083392-25083892;chr2:32319592-32320092;chr9:58158398-58158898;chr16:26041502-26042002;chr9:106356288-106356788;chr15:77037571-77038071;chr4:126150149-126150649;chr11:99071697-99072197;chr16:4658623-4659123;chr9:107981589-107982089;chr12:33957337-33957837;chr2:32317212-32317712;chr18:69614286-69614786;chr7:142650122-142650622;chr18:61665363-61665863;chr17:83990377-83990877;chr6:30749319-30749819;chr11:94928747-94929247;chr9:32672033-32672533,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Mesenchymal,atac_reference_marker_accessibility,,atac,available,2500,0.21206494891725863,False,2,25,0,chr1:162224802-162225302;chr1:162225471-162225971;chr11:94881950-94882450;chr14:24900624-24901124;chr1:162217331-162217831;chr10:76732681-76733181;chr17:25083392-25083892;chr2:32319592-32320092;chr9:58158398-58158898;chr16:26041502-26042002;chr9:106356288-106356788;chr15:77037571-77038071;chr4:126150149-126150649;chr11:99071697-99072197;chr16:4658623-4659123;chr9:107981589-107982089;chr12:33957337-33957837;chr2:32317212-32317712;chr18:69614286-69614786;chr7:142650122-142650622;chr18:61665363-61665863;chr17:83990377-83990877;chr6:30749319-30749819;chr11:94928747-94929247;chr9:32672033-32672533,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Chondro-osteogenic,atac_reference_marker_accessibility,,atac,available,2500,0.5232000216049438,False,2,25,0,chr9:21496663-21497163;chr8:104022938-104023438;chr2:173352335-173352835;chr5:130623168-130623668;chr12:33957337-33957837;chr16:26041502-26042002;chr2:32317212-32317712;chr18:61665363-61665863;chr4:149893618-149894118;chr2:32317905-32318405;chr17:83990377-83990877;chr16:17809772-17810272;chr17:46073874-46074374;chr9:106356288-106356788;chr2:4298268-4298768;chr2:32319592-32320092;chr11:94881950-94882450;chr14:24900624-24901124;chr16:4658623-4659123;chr18:69614286-69614786;chr1:162225471-162225971;chr1:162217331-162217831;chr2:145888402-145888902;chr1:162224802-162225302;chr11:99071697-99072197,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Chondro-osteogenic,atac_reference_marker_accessibility,,atac,available,2500,0.5332980049525023,False,2,25,0,chr9:21496663-21497163;chr8:104022938-104023438;chr2:173352335-173352835;chr5:130623168-130623668;chr12:33957337-33957837;chr16:26041502-26042002;chr2:32317212-32317712;chr18:61665363-61665863;chr4:149893618-149894118;chr2:32317905-32318405;chr17:83990377-83990877;chr16:17809772-17810272;chr17:46073874-46074374;chr9:106356288-106356788;chr2:4298268-4298768;chr2:32319592-32320092;chr11:94881950-94882450;chr14:24900624-24901124;chr16:4658623-4659123;chr18:69614286-69614786;chr1:162225471-162225971;chr1:162217331-162217831;chr2:145888402-145888902;chr1:162224802-162225302;chr11:99071697-99072197,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Chondro-osteogenic,atac_reference_marker_accessibility,,atac,available,2500,0.406439147152672,False,2,25,0,chr9:21496663-21497163;chr8:104022938-104023438;chr2:173352335-173352835;chr5:130623168-130623668;chr12:33957337-33957837;chr16:26041502-26042002;chr2:32317212-32317712;chr18:61665363-61665863;chr4:149893618-149894118;chr2:32317905-32318405;chr17:83990377-83990877;chr16:17809772-17810272;chr17:46073874-46074374;chr9:106356288-106356788;chr2:4298268-4298768;chr2:32319592-32320092;chr11:94881950-94882450;chr14:24900624-24901124;chr16:4658623-4659123;chr18:69614286-69614786;chr1:162225471-162225971;chr1:162217331-162217831;chr2:145888402-145888902;chr1:162224802-162225302;chr11:99071697-99072197,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Muscle,atac_reference_marker_accessibility,,atac,available,2500,0.4208737551453905,False,2,25,0,chr2:114052566-114053066;chr17:10025174-10025674;chr8:122850541-122851041;chr10:69208157-69208657;chr7:29123874-29124374;chr2:164036658-164037158;chr15:77163231-77163731;chr3:52603179-52603679;chr19:34255191-34255691;chr1:134289568-134290068;chr12:73476434-73476934;chr5:111522519-111523019;chr1:134320807-134321307;chr3:122088270-122088770;chr17:7271436-7271936;chr12:85227269-85227769;chr13:55169017-55169517;chr4:155780838-155781338;chr6:71757019-71757519;chr9:112207656-112208156;chr16:93807987-93808487;chr7:16947890-16948390;chr10:96309090-96309590;chr5:21144358-21144858;chr2:120539752-120540252,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Muscle,atac_reference_marker_accessibility,,atac,available,2500,0.4231562018734799,False,2,25,0,chr2:114052566-114053066;chr17:10025174-10025674;chr8:122850541-122851041;chr10:69208157-69208657;chr7:29123874-29124374;chr2:164036658-164037158;chr15:77163231-77163731;chr3:52603179-52603679;chr19:34255191-34255691;chr1:134289568-134290068;chr12:73476434-73476934;chr5:111522519-111523019;chr1:134320807-134321307;chr3:122088270-122088770;chr17:7271436-7271936;chr12:85227269-85227769;chr13:55169017-55169517;chr4:155780838-155781338;chr6:71757019-71757519;chr9:112207656-112208156;chr16:93807987-93808487;chr7:16947890-16948390;chr10:96309090-96309590;chr5:21144358-21144858;chr2:120539752-120540252,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Muscle,atac_reference_marker_accessibility,,atac,available,2500,0.3237520516108094,False,2,25,0,chr2:114052566-114053066;chr17:10025174-10025674;chr8:122850541-122851041;chr10:69208157-69208657;chr7:29123874-29124374;chr2:164036658-164037158;chr15:77163231-77163731;chr3:52603179-52603679;chr19:34255191-34255691;chr1:134289568-134290068;chr12:73476434-73476934;chr5:111522519-111523019;chr1:134320807-134321307;chr3:122088270-122088770;chr17:7271436-7271936;chr12:85227269-85227769;chr13:55169017-55169517;chr4:155780838-155781338;chr6:71757019-71757519;chr9:112207656-112208156;chr16:93807987-93808487;chr7:16947890-16948390;chr10:96309090-96309590;chr5:21144358-21144858;chr2:120539752-120540252,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_length,Endothelial,atac_reference_marker_accessibility,,atac,available,2500,0.3222958312260563,False,2,25,0,chr4:118489740-118490240;chr2:26594409-26594909;chr2:26595528-26596028;chr2:26594954-26595454;chr8:85220919-85221419;chr9:32901169-32901669;chr9:32906312-32906812;chr2:26596090-26596590;chr17:67512637-67513137;chr2:26593648-26594148;chr2:26596738-26597238;chr4:127263668-127264168;chr3:115708984-115709484;chr6:84058635-84059135;chr5:75933507-75934007;chr17:31905805-31906305;chr18:69782102-69782602;chr2:26593109-26593609;chr2:26583610-26584110;chr2:26597289-26597789;chr8:72268227-72268727;chr10:26828608-26829108;chr5:147657871-147658371;chr10:93335802-93336302;chr4:94746335-94746835,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,shapemix_count_only,Endothelial,atac_reference_marker_accessibility,,atac,available,2500,0.3287911702385422,False,2,25,0,chr4:118489740-118490240;chr2:26594409-26594909;chr2:26595528-26596028;chr2:26594954-26595454;chr8:85220919-85221419;chr9:32901169-32901669;chr9:32906312-32906812;chr2:26596090-26596590;chr17:67512637-67513137;chr2:26593648-26594148;chr2:26596738-26597238;chr4:127263668-127264168;chr3:115708984-115709484;chr6:84058635-84059135;chr5:75933507-75934007;chr17:31905805-31906305;chr18:69782102-69782602;chr2:26593109-26593609;chr2:26583610-26584110;chr2:26597289-26597789;chr8:72268227-72268727;chr10:26828608-26829108;chr5:147657871-147658371;chr10:93335802-93336302;chr4:94746335-94746835,,within_assay_descriptive
gse205055_shapemix_mouse_embryo_e13_50um_v1,nnls,Endothelial,atac_reference_marker_accessibility,,atac,available,2500,0.2512898577164518,False,2,25,0,chr4:118489740-118490240;chr2:26594409-26594909;chr2:26595528-26596028;chr2:26594954-26595454;chr8:85220919-85221419;chr9:32901169-32901669;chr9:32906312-32906812;chr2:26596090-26596590;chr17:67512637-67513137;chr2:26593648-26594148;chr2:26596738-26597238;chr4:127263668-127264168;chr3:115708984-115709484;chr6:84058635-84059135;chr5:75933507-75934007;chr17:31905805-31906305;chr18:69782102-69782602;chr2:26593109-26593609;chr2:26583610-26584110;chr2:26597289-26597789;chr8:72268227-72268727;chr10:26828608-26829108;chr5:147657871-147658371;chr10:93335802-93336302;chr4:94746335-94746835,,within_assay_descriptive
